inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	M1C2.S29_mtcsc_b1	M1C3.S37_mtcsc_b1	M2C2.S27_mtcsc_b1	lr	padj	dpsi
inclusion	K	alternative_first_exon	ANXA2	chr15:60396428-60397257	-	0.859817228834023	0.859817228834023	0.859817228834023	0.859817228834023	0.852729395166146	0.852729395166146	0.852729395166146	0.00785707587135676	1	-0.7087833667876993
inclusion	K	alternative_first_exon	ANXA4	chr2:69742176-69781519	+	0.942033814579693	0.942033814579693	0.942033814579693	0.942033814579693	0.987118152604571	0.987118152604571	0.987118152604571	5.17217173175959	1	4.508433802487801
inclusion	K	alternative_first_exon	ANXA8	chr10:47477195-47478532	-	0.982706674445749	0.982706674445749	0.982706674445749	0.982706674445749	0.988859284656165	0.988859284656165	0.988859284656165	0.680302011056483	1	0.6152610210416043
inclusion	K	alternative_first_exon	AP1G2	chr14:23562594-23563199	-	0.0719939099231057	0.0719939099231057	0.0719939099231057	0.0719939099231057	0.104056691808907	0.104056691808907	0.104056691808907	0.724285348025205	1	3.2062781885801312
inclusion	K	alternative_first_exon	APBB2	chr4:40934700-40935076	-	0.954182748448026	0.954182748448026	0.954182748448026	0.954182748448026	0.903164949175685	0.903164949175685	0.903164949175685	4.78683002229718	1	-5.101779927234091
inclusion	K	alternative_first_exon	APH1B	chr15:63287547-63302344	+	0.810411915084835	0.810411915084835	0.810411915084835	0.810411915084835	0.715048813907385	0.715048813907385	0.715048813907385	1.26487841651283	1	-9.536310117745018
inclusion	K	alternative_first_exon	APOBEC3C	chr22:39015752-39017765	+	0.953451375200888	0.953451375200888	0.953451375200888	0.953451375200888	0.980227691456375	0.980227691456375	0.980227691456375	5.62932028722935	1	2.677631625548699
inclusion	K	alternative_first_exon	ARAP1	chr11:72714322-72721849	-	0.684147632143105	0.684147632143105	0.684147632143105	0.684147632143105	0.773483408244241	0.773483408244241	0.773483408244241	5.72260565525448	1	8.933577610113602
inclusion	K	alternative_first_exon	ARCN1	chr11:118581510-118583178	+	0.98371858998966	0.98371858998966	0.98371858998966	0.98371858998966	0.987452725193363	0.987452725193363	0.987452725193363	0.212012028101526	1	0.37341352037029196
inclusion	K	alternative_first_exon	ARHGAP12	chr10:31852598-31854065	-	0.537362369563161	0.537362369563161	0.537362369563161	0.537362369563161	0.392812918937687	0.392812918937687	0.392812918937687	2.99384493282537	1	-14.454945062547402
inclusion	K	alternative_first_exon	ARHGAP23	chr17:38428549-38458101	+	0.506611746720176	0.506611746720176	0.506611746720176	0.506611746720176	0.445918455544545	0.445918455544545	0.445918455544545	0.541101113598415	1	-6.069329117563093
inclusion	K	alternative_first_exon	ARHGDIA	chr17:81869958-81870635	-	0.0556850425622792	0.0556850425622792	0.0556850425622792	0.0556850425622792	0.0242149407669555	0.0242149407669555	0.0242149407669555	7.43690621426504	1	-3.1470101795323697
inclusion	K	alternative_first_exon	ARHGEF1	chr19:41884494-41888063	+	0.0746917757675739	0.0746917757675739	0.0746917757675739	0.0746917757675739	0.084934307707029	0.084934307707029	0.084934307707029	0.208569388940305	1	1.024253193945511
inclusion	K	alternative_first_exon	ARHGEF11	chr1:156970044-156971696	-	0.421414669337288	0.421414669337288	0.421414669337288	0.421414669337288	0.383914647671005	0.383914647671005	0.383914647671005	0.251202564782034	1	-3.750002166628299
inclusion	K	alternative_first_exon	ARHGEF2	chr1:155965413-155965630	-	0.951728231102841	0.951728231102841	0.951728231102841	0.951728231102841	0.975858021284251	0.975858021284251	0.975858021284251	2.03514767129127	1	2.4129790181410016
inclusion	K	alternative_first_exon	ARHGEF3	chr3:56773817-56801702	-	0.824020991575551	0.824020991575551	0.824020991575551	0.824020991575551	0.635984477236283	0.635984477236283	0.635984477236283	4.6522583183347	1	-18.803651433926795
inclusion	K	alternative_first_exon	ARIH2	chr3:48924840-48927461	+	0.354185613286608	0.354185613286608	0.354185613286608	0.354185613286608	0.44427603687807	0.44427603687807	0.44427603687807	2.4103106449993	1	9.0090423591462
inclusion	K	alternative_first_exon	ARL2	chr11:65020500-65021720	+	0.937441070779248	0.937441070779248	0.937441070779248	0.937441070779248	0.952988352034093	0.952988352034093	0.952988352034093	1.03867242512388	1	1.554728125484516
inclusion	K	alternative_first_exon	ARMC7	chr17:75114638-75128676	+	0.402049822475086	0.402049822475086	0.402049822475086	0.402049822475086	0.322800532960959	0.322800532960959	0.322800532960959	1.24605787510336	1	-7.924928951412703
inclusion	K	alternative_first_exon	ARNTL	chr11:13355297-13356738	+	0.210480674162257	0.210480674162257	0.210480674162257	0.210480674162257	0.249980173491844	0.249980173491844	0.249980173491844	0.299254104509487	1	3.9499499329587024
inclusion	K	alternative_first_exon	ARPC1B	chr7:99377440-99385701,chr7:99377456-99385701	+	0.949165904843222	0.949165904843222	0.949165904843222	0.949165904843222	0.886911646803632	0.886911646803632	0.886911646803632	4.76217072723057	1	-6.2254258039589985
inclusion	K	alternative_first_exon	ARRDC2	chr19:18008585-18008710	+	0.160230572812297	0.160230572812297	0.160230572812297	0.160230572812297	0.262884308754989	0.262884308754989	0.262884308754989	1.65106742822525	1	10.265373594269203
inclusion	K	alternative_first_exon	ASL	chr7:66081998-66082367	+	0.95454285544815	0.95454285544815	0.95454285544815	0.95454285544815	0.984423964404274	0.984423964404274	0.984423964404274	3.70431345576526	1	2.988110895612408
inclusion	K	alternative_first_exon	ASXL1	chr20:32430054-32431320	+	0.684768839380667	0.684768839380667	0.684768839380667	0.684768839380667	0.771176743143784	0.771176743143784	0.771176743143784	3.84139818758467	1	8.640790376311699
inclusion	K	alternative_first_exon	ATG5	chr6:106316267-106325275	-	0.174005675548652	0.174005675548652	0.174005675548652	0.174005675548652	0.171759352345874	0.171759352345874	0.171759352345874	0.00170241240107316	1	-0.22463232027780222
inclusion	K	alternative_first_exon	ATG9A	chr2:219228486-219229009	-	0.511859621332421	0.511859621332421	0.511859621332421	0.511859621332421	0.526128777447286	0.526128777447286	0.526128777447286	0.0554833558994687	1	1.426915611486507
inclusion	K	alternative_first_exon	ATOX1	chr5:151751780-151753814	-	0.051874989379122	0.051874989379122	0.051874989379122	0.051874989379122	0.0390976129736847	0.0390976129736847	0.0390976129736847	0.541576391912713	1	-1.2777376405437302
inclusion	K	alternative_first_exon	ATP2C1	chr3:130894776-130930415	+	0.616365693432808	0.616365693432808	0.616365693432808	0.616365693432808	0.659515097802402	0.659515097802402	0.659515097802402	0.368110142491105	1	4.314940436959404
inclusion	K	alternative_first_exon	ATP5F1B	chr12:56644956-56645170	-	0.932815364650325	0.932815364650325	0.932815364650325	0.932815364650325	0.93398899955144	0.93398899955144	0.93398899955144	0.000481513212434947	1	0.11736349011150082
inclusion	K	alternative_first_exon	ATP5F1C	chr10:7796156-7797046	+	0.970457797486949	0.970457797486949	0.970457797486949	0.970457797486949	0.991885137636675	0.991885137636675	0.991885137636675	8.59095536675886	1	2.1427340149725893
inclusion	K	alternative_first_exon	ATP5ME	chr4:673402-673911	-	0.990063193911929	0.990063193911929	0.990063193911929	0.990063193911929	0.992702731782356	0.992702731782356	0.992702731782356	0.310045908139728	1	0.2639537870426949
inclusion	K	alternative_first_exon	ATP5MPL	chr14:103913985-103915065	-	0.9783705036159	0.9783705036159	0.9783705036159	0.9783705036159	0.995252106580616	0.995252106580616	0.995252106580616	7.253617444876	1	1.688160296471608
inclusion	K	alternative_first_exon	ATP6V1E2	chr2:46512813-46518944	-	0.14992383717839	0.14992383717839	0.14992383717839	0.14992383717839	0.25684821411998	0.25684821411998	0.25684821411998	1.85416174985892	1	10.692437694158997
inclusion	K	alternative_first_exon	ATP6V1E2	chr2:46541454-46541675	-	0.705708163341473	0.705708163341473	0.705708163341473	0.705708163341473	0.804207739581942	0.804207739581942	0.804207739581942	1.44741327880081	1	9.849957624046908
inclusion	K	alternative_first_exon	ATP6V1G2-DDX39B	chr6:31536684-31538762	-	0.988926061338008	0.988926061338008	0.988926061338008	0.988926061338008	0.993993601782118	0.993993601782118	0.993993601782118	0.689696755478508	1	0.5067540444110108
inclusion	K	alternative_first_exon	ATXN2	chr12:111452841-111453676	-	0.715454608859635	0.715454608859635	0.715454608859635	0.715454608859635	0.924557335435915	0.924557335435915	0.924557335435915	30.4497620223542	1	20.910272657628013
inclusion	K	alternative_first_exon	ATXN2	chr12:111509999-111510384	-	0.923096854845641	0.923096854845641	0.923096854845641	0.923096854845641	0.684882109394919	0.684882109394919	0.684882109394919	10.2832787008979	1	-23.821474545072192
inclusion	K	alternative_first_exon	ATXN7L3	chr17:44198131-44199063	-	0.0311368526439323	0.0311368526439323	0.0311368526439323	0.0311368526439323	0.0573237734288642	0.0573237734288642	0.0573237734288642	0.639234673879855	1	2.6186920784931904
inclusion	K	alternative_first_exon	AZIN1	chr8:102843748-102849998	-	0.259896456859083	0.259896456859083	0.259896456859083	0.259896456859083	0.240938719678215	0.240938719678215	0.240938719678215	0.264065706327528	1	-1.8957737180868044
inclusion	K	alternative_first_exon	B4GALT2	chr1:43979512-43981108,chr1:43979617-43981108	+	0.565371730213377	0.565371730213377	0.565371730213377	0.565371730213377	0.678707883305417	0.678707883305417	0.678707883305417	3.38106104097687	1	11.333615309203992
inclusion	K	alternative_first_exon	B4GALT4	chr3:119237071-119240564,chr3:119237071-119240360,chr3:119237071-119240315	-	0.252790188117958	0.252790188117958	0.252790188117958	0.252790188117958	0.305783386916491	0.305783386916491	0.305783386916491	0.165065233685652	1	5.2993198798532966
inclusion	K	alternative_first_exon	BACH1	chr21:29305323-29321220	+	0.325422593641036	0.325422593641036	0.325422593641036	0.325422593641036	0.0219875228488853	0.0219875228488853	0.0219875228488853	16.2813613686524	1	-30.34350707921507
inclusion	K	alternative_first_exon	BAD	chr11:64271804-64284181	-	0.982900827758813	0.982900827758813	0.982900827758813	0.982900827758813	0.977101072332087	0.977101072332087	0.977101072332087	0.203466209231919	1	-0.5799755426725994
inclusion	K	alternative_first_exon	BAG6	chr6:31639227-31639499	-	0.83674051794639	0.83674051794639	0.83674051794639	0.83674051794639	0.864011689330276	0.864011689330276	0.864011689330276	0.567109357011759	1	2.727117138388593
inclusion	K	alternative_first_exon	BAG6	chr6:31651777-31652079,chr6:31651777-31652060,chr6:31651777-31651901,chr6:31651777-31651865	-	0.05272810469363	0.05272810469363	0.05272810469363	0.05272810469363	0.0815282963193107	0.0815282963193107	0.0815282963193107	2.78552058518108	1	2.88001916256807
inclusion	K	alternative_first_exon	BAIAP2L1	chr7:98362433-98399980	-	0.0202229152286483	0.0202229152286483	0.0202229152286483	0.0202229152286483	0.0177938306996128	0.0177938306996128	0.0177938306996128	0.0627104859868268	1	-0.2429084529035499
inclusion	K	alternative_first_exon	BANF1	chr11:66003040-66003234,chr11:66003071-66003234	+	0.171181504022497	0.171181504022497	0.171181504022497	0.171181504022497	0.109757949961042	0.109757949961042	0.109757949961042	5.5171692279182	1	-6.1423554061455
inclusion	K	alternative_first_exon	BAZ1A	chr14:34786002-34786125	-	0.610973463625753	0.610973463625753	0.610973463625753	0.610973463625753	0.751362732284233	0.751362732284233	0.751362732284233	1.70519973999808	1	14.038926865848005
inclusion	K	alternative_first_exon	BAZ2B	chr2:159478722-159516278	-	0.555725013529261	0.555725013529261	0.555725013529261	0.555725013529261	0.305710819630713	0.305710819630713	0.305710819630713	3.70860080821035	1	-25.001419389854796
inclusion	K	alternative_first_exon	BBS1	chr11:66510707-66511012	+	0.405296085569204	0.405296085569204	0.405296085569204	0.405296085569204	0.445597299440854	0.445597299440854	0.445597299440854	0.0824636356869632	1	4.0301213871650035
inclusion	K	alternative_first_exon	BCAP31	chrX:153723289-153724015,chrX:153723289-153723954,chrX:153723289-153723507	-	0.885507474079497	0.885507474079497	0.885507474079497	0.885507474079497	0.911492447004238	0.911492447004238	0.911492447004238	0.721397211699696	1	2.598497292474107
inclusion	K	alternative_first_exon	BCAR1	chr16:75243091-75265824	-	0.817025849182786	0.817025849182786	0.817025849182786	0.817025849182786	0.820136876296161	0.820136876296161	0.820136876296161	0.00679335830045602	1	0.31110271133749734
inclusion	K	alternative_first_exon	BCAR3	chr1:93674942-93681597	-	0.980558353552887	0.980558353552887	0.980558353552887	0.980558353552887	0.97474932408821	0.97474932408821	0.97474932408821	0.339141593607565	1	-0.5809029464677025
inclusion	K	alternative_first_exon	BCL2L1	chr20:31722349-31723863,chr20:31722349-31723734	-	0.115888068928684	0.115888068928684	0.115888068928684	0.115888068928684	0.128396020591679	0.128396020591679	0.128396020591679	0.212303965575302	1	1.2507951662995023
inclusion	K	alternative_first_exon	BCLAF1	chr6:136268340-136269140	-	0.152883323329521	0.152883323329521	0.152883323329521	0.152883323329521	0.164031959533908	0.164031959533908	0.164031959533908	0.0309509132762287	1	1.1148636204386992
inclusion	K	alternative_first_exon	BCORL1	chrX:129982763-130005187	+	0.522926433274281	0.522926433274281	0.522926433274281	0.522926433274281	0.28167096010135	0.28167096010135	0.28167096010135	5.29544674981355	1	-24.1255473172931
inclusion	K	alternative_first_exon	BFAR	chr16:14655211-14661891	+	0.950080912179568	0.950080912179568	0.950080912179568	0.950080912179568	0.97995840790983	0.97995840790983	0.97995840790983	2.85243539162002	1	2.9877495730261927
inclusion	K	alternative_first_exon	BLCAP	chr20:37519351-37527792	-	0.981676642519091	0.981676642519091	0.981676642519091	0.981676642519091	0.978349297548261	0.978349297548261	0.978349297548261	0.109282558720224	1	-0.3327344970829955
inclusion	K	alternative_first_exon	BLOC1S1	chr12:55716718-55716932	+	0.103785679829757	0.103785679829757	0.103785679829757	0.103785679829757	0.0975611448401044	0.0975611448401044	0.0975611448401044	0.0682013172390725	1	-0.6224534989652604
inclusion	K	alternative_first_exon	BLOC1S6	chr15:45587797-45592134,chr15:45587877-45592134	+	0.0772097932364214	0.0772097932364214	0.0772097932364214	0.0772097932364214	0.0875742761796667	0.0875742761796667	0.0875742761796667	0.0390513154618475	1	1.0364482943245301
inclusion	K	alternative_first_exon	BMI1	chr10:22325723-22326430,chr10:22325729-22326430	+	0.255258101924373	0.255258101924373	0.255258101924373	0.255258101924373	0.188506008216805	0.188506008216805	0.188506008216805	0.766087252116336	1	-6.6752093707568
inclusion	K	alternative_first_exon	BMP1	chr8:22199388-22201117	+	0.0605565795277571	0.0605565795277571	0.0605565795277571	0.0605565795277571	0.0783418246303384	0.0783418246303384	0.0783418246303384	0.303077970467712	1	1.77852451025813
inclusion	K	alternative_first_exon	BNC1	chr15:83268233-83283134	-	0.0429237068640006	0.0429237068640006	0.0429237068640006	0.0429237068640006	0.0867054026218668	0.0867054026218668	0.0867054026218668	1.91869626587413	1	4.37816957578662
inclusion	K	alternative_first_exon	BOD1	chr5:173609435-173613130	-	0.912894301986697	0.912894301986697	0.912894301986697	0.912894301986697	0.91547161023267	0.91547161023267	0.91547161023267	0.0101872635714244	1	0.2577308245973029
inclusion	K	alternative_first_exon	BRD2	chr6:32969057-32971594	+	0.595116845304261	0.595116845304261	0.595116845304261	0.595116845304261	0.728930965995408	0.728930965995408	0.728930965995408	3.19710848192494	1	13.381412069114695
inclusion	K	alternative_first_exon	BRD3	chr9:134053591-134067944	-	0.931573492911125	0.931573492911125	0.931573492911125	0.931573492911125	0.879395697363364	0.879395697363364	0.879395697363364	1.16903143074364	1	-5.217779554776101
inclusion	K	alternative_first_exon	BRD4	chr19:15273134-15331835	-	0.682385795009817	0.682385795009817	0.682385795009817	0.682385795009817	0.690919771792475	0.690919771792475	0.690919771792475	0.0139979674331698	1	0.853397678265793
inclusion	K	alternative_first_exon	BRF1	chr14:105241415-105248074,chr14:105241415-105247287,chr14:105241415-105247070,chr14:105241415-105246865	-	0.036937323036012	0.036937323036012	0.036937323036012	0.036937323036012	0.157563115920293	0.157563115920293	0.157563115920293	2.47259982474782	1	12.0625792884281
inclusion	K	alternative_first_exon	BRI3	chr7:98281938-98282350	+	0.979041062893039	0.979041062893039	0.979041062893039	0.979041062893039	0.998516594140807	0.998516594140807	0.998516594140807	11.1395586609651	1	1.947553124776789
inclusion	K	alternative_first_exon	BTBD3	chr20:11918012-11918333	+	0.20807062596755	0.20807062596755	0.20807062596755	0.20807062596755	0.323680026523881	0.323680026523881	0.323680026523881	1.81566158015289	1	11.5609400556331
