inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	W1C2.S25_wtcsc_b1	W1C3.S33_wtcsc_b1	W2C2.S23_wtcsc_b1	lr	padj	dpsi
inclusion	K	alternative_last_exon	MAP4	chr3:47869328-47870812	-	0.910441587861641	0.910441587861641	0.910441587861641	0.910441587861641	0.902444255348175	0.902444255348175	0.902444255348175	0.15957510154476	1	-0.7997332513466091
inclusion	K	alternative_last_exon	MAP4	chr3:47912422-47914816	-	0.0590945875752579	0.0590945875752579	0.0590945875752579	0.0590945875752579	0.0566324769310136	0.0566324769310136	0.0566324769310136	0.0266794005947304	1	-0.24621106442442997
inclusion	K	alternative_last_exon	MAP4K4	chr2:101867310-101868028	+	0.0705662327883226	0.0705662327883226	0.0705662327883226	0.0705662327883226	0.0795983429117738	0.0795983429117738	0.0795983429117738	0.205477407458602	1	0.9032110123451202
inclusion	K	alternative_last_exon	MAPK13	chr6:36136771-36136878	+	0.981659278747733	0.981659278747733	0.981659278747733	0.981659278747733	0.980176614629788	0.980176614629788	0.980176614629788	0.0295621456971276	1	-0.14826641179450917
inclusion	K	alternative_last_exon	MAPK14	chr6:36076609-36095986	+	0.502634651614144	0.502634651614144	0.502634651614144	0.502634651614144	0.501809021750124	0.501809021750124	0.501809021750124	0.00014788029261581	1	-0.08256298640200299
inclusion	K	alternative_last_exon	MAPK3	chr16:30115646-30116635	-	0.24356788912464	0.24356788912464	0.24356788912464	0.24356788912464	0.226678191351279	0.226678191351279	0.226678191351279	0.164192648406242	1	-1.6889697773361014
inclusion	K	alternative_last_exon	MAPKAPK3	chr3:50646826-50647122	+	0.972265480475354	0.972265480475354	0.972265480475354	0.972265480475354	0.980255298467668	0.980255298467668	0.980255298467668	0.326463636529297	1	0.7989817992313988
inclusion	K	alternative_last_exon	MARCHF2	chr19:8413421-8418741,chr19:8413421-8418536	+	0.22823440432275	0.22823440432275	0.22823440432275	0.22823440432275	0.250322495719134	0.250322495719134	0.250322495719134	0.133728963242902	1	2.208809139638401
inclusion	K	alternative_last_exon	MARK3	chr14:103498529-103500155	+	0.454744181943659	0.454744181943659	0.454744181943659	0.454744181943659	0.577466696182995	0.577466696182995	0.577466696182995	1.05721481692819	1	12.27225142393359
inclusion	K	alternative_last_exon	MARVELD3	chr16:71629495-71634192	+	0.368147423675128	0.368147423675128	0.368147423675128	0.368147423675128	0.419895740295304	0.419895740295304	0.419895740295304	0.642493157341278	1	5.174831662017603
inclusion	K	alternative_last_exon	MAX	chr14:65101573-65102303	-	0.547075015000072	0.547075015000072	0.547075015000072	0.547075015000072	0.420808335241896	0.420808335241896	0.420808335241896	2.75926621812005	1	-12.626667975817604
inclusion	K	alternative_last_exon	MAZ	chr16:29808742-29809539	+	0.8948782400837	0.8948782400837	0.8948782400837	0.8948782400837	0.894497512602988	0.894497512602988	0.894497512602988	0.000384329323424026	1	-0.03807274807118688
inclusion	K	alternative_last_exon	MBD1	chr18:50275982-50276377	-	0.965168691387779	0.965168691387779	0.965168691387779	0.965168691387779	0.973573651802212	0.973573651802212	0.973573651802212	0.266932515873123	1	0.8404960414432878
inclusion	K	alternative_last_exon	MBIP	chr14:36308190-36311572	-	0.84813084435894	0.84813084435894	0.84813084435894	0.84813084435894	0.873479440977271	0.873479440977271	0.873479440977271	0.21951262854418	1	2.53485966183311
inclusion	K	alternative_last_exon	MBOAT7	chr19:54187288-54188216	-	0.945235503078425	0.945235503078425	0.945235503078425	0.945235503078425	0.964150118349817	0.964150118349817	0.964150118349817	0.615225220604771	1	1.8914615271391995
inclusion	K	alternative_last_exon	MBTPS1	chr16:84074742-84081746	-	0.988545795862608	0.988545795862608	0.988545795862608	0.988545795862608	0.964370983515668	0.964370983515668	0.964370983515668	2.08802671270678	1	-2.4174812346939945
inclusion	K	alternative_last_exon	MCL1	chr1:150578492-150578842	-	0.978687164211545	0.978687164211545	0.978687164211545	0.978687164211545	0.984288623197573	0.984288623197573	0.984288623197573	0.327914570509165	1	0.5601458986027978
inclusion	K	alternative_last_exon	MDFI	chr6:41638826-41646125	+	0.663344036851443	0.663344036851443	0.663344036851443	0.663344036851443	0.640576610932197	0.640576610932197	0.640576610932197	0.452865006831416	1	-2.2767425919246165
inclusion	K	alternative_last_exon	MED24	chr17:40036155-40053297	-	0.943524654438745	0.943524654438745	0.943524654438745	0.943524654438745	0.946755778695879	0.946755778695879	0.946755778695879	0.0151731083838058	1	0.32311242571338994
inclusion	K	alternative_last_exon	MED25	chr19:49836407-49836846	+	0.499930657509089	0.499930657509089	0.499930657509089	0.499930657509089	0.496802810628992	0.496802810628992	0.496802810628992	0.0018954173729071	1	-0.3127846880096996
inclusion	K	alternative_last_exon	METAP1	chr4:98995868-99005768	+	0.089995237576342	0.089995237576342	0.089995237576342	0.089995237576342	0.114927268073883	0.114927268073883	0.114927268073883	0.926773783701719	1	2.4932030497541007
inclusion	K	alternative_last_exon	METTL26	chr16:634957-635280,chr16:635064-635280	-	0.935179216677146	0.935179216677146	0.935179216677146	0.935179216677146	0.891970797977276	0.891970797977276	0.891970797977276	2.79551404684025	1	-4.320841869987007
inclusion	K	alternative_last_exon	MFAP3	chr5:154039012-154049556	+	0.871881214856175	0.871881214856175	0.871881214856175	0.871881214856175	0.856158502498682	0.856158502498682	0.856158502498682	0.0525245603265603	1	-1.572271235749298
inclusion	K	alternative_last_exon	MFF	chr2:227325428-227330625,chr2:227325428-227328677	+	0.908201363047243	0.908201363047243	0.908201363047243	0.908201363047243	0.910975939500298	0.910975939500298	0.910975939500298	0.0176960907028842	1	0.2774576453055033
inclusion	K	alternative_last_exon	MFF	chr2:227347385-227352513	+	0.803293319054767	0.803293319054767	0.803293319054767	0.803293319054767	0.840662091097906	0.840662091097906	0.840662091097906	0.917142707264247	1	3.736877204313913
inclusion	K	alternative_last_exon	MFSD12	chr19:3544733-3544808	-	0.904539372807679	0.904539372807679	0.904539372807679	0.904539372807679	0.932348095330978	0.932348095330978	0.932348095330978	1.39043518556537	1	2.7808722523298997
inclusion	K	alternative_last_exon	MGAT1	chr5:180795876-180802679	-	0.151600469185361	0.151600469185361	0.151600469185361	0.151600469185361	0.137215612227737	0.137215612227737	0.137215612227737	0.231674721506351	1	-1.4384856957623988
inclusion	K	alternative_last_exon	MGAT5	chr2:134120292-134253094	+	0.0878381477847474	0.0878381477847474	0.0878381477847474	0.0878381477847474	0.124407420335798	0.124407420335798	0.124407420335798	0.213349510693376	1	3.6569272551050602
inclusion	K	alternative_last_exon	MGRN1	chr16:4677573-4680031	+	0.781715559987913	0.781715559987913	0.781715559987913	0.781715559987913	0.694684407479234	0.694684407479234	0.694684407479234	3.12207478416303	1	-8.703115250867896
inclusion	K	alternative_last_exon	MIA-RAB4B	chr19:40786979-40796569	+	0.920401416297952	0.920401416297952	0.920401416297952	0.920401416297952	0.896404274217895	0.896404274217895	0.896404274217895	0.290439973345883	1	-2.3997142080057046
inclusion	K	alternative_last_exon	MICOS13	chr19:5679231-5679344	-	0.0458480542114596	0.0458480542114596	0.0458480542114596	0.0458480542114596	0.0405258658165844	0.0405258658165844	0.0405258658165844	0.159003675789791	1	-0.5322188394875207
inclusion	K	alternative_last_exon	MIDN	chr19:1251902-1253953	+	0.24159806986712	0.24159806986712	0.24159806986712	0.24159806986712	0.248304628586626	0.248304628586626	0.248304628586626	0.036844878215561	1	0.6706558719505971
inclusion	K	alternative_last_exon	MIF4GD	chr17:75267902-75268082	-	0.944011590541682	0.944011590541682	0.944011590541682	0.944011590541682	0.958570091442752	0.958570091442752	0.958570091442752	0.433090778454243	1	1.455850090106992
inclusion	K	alternative_last_exon	MIR205HG	chr1:209431826-209432203	+	0.968880193748436	0.968880193748436	0.968880193748436	0.968880193748436	0.969516229740081	0.969516229740081	0.969516229740081	0.00348891779867699	1	0.06360359916449454
inclusion	K	alternative_last_exon	MIRLET7A1HG	chr9:94166382-94175864	+	0.342110035913273	0.342110035913273	0.342110035913273	0.342110035913273	0.341861207355342	0.341861207355342	0.341861207355342	3.9020298459036e-06	1	-0.02488285579310201
inclusion	K	alternative_last_exon	MITD1	chr2:99169471-99169549	-	0.734293250474105	0.734293250474105	0.734293250474105	0.734293250474105	0.69384113262166	0.69384113262166	0.69384113262166	0.179059538012893	1	-4.045211785244504
inclusion	K	alternative_last_exon	MITD1	chr2:99171430-99171509	-	0.728815123656549	0.728815123656549	0.728815123656549	0.728815123656549	0.724969406239932	0.724969406239932	0.724969406239932	0.00257302813542992	1	-0.38457174166170205
inclusion	K	alternative_last_exon	MMD	chr17:55420534-55421669	-	0.12015086715368	0.12015086715368	0.12015086715368	0.12015086715368	0.302701478305421	0.302701478305421	0.302701478305421	4.29294509887092	1	18.2550611151741
inclusion	K	alternative_last_exon	MMP24OS	chr20:35277933-35278008	-	0.904716557520338	0.904716557520338	0.904716557520338	0.904716557520338	0.894958706091193	0.894958706091193	0.894958706091193	0.0611834459514284	1	-0.9757851429145035
inclusion	K	alternative_last_exon	MOB3A	chr19:2078680-2085174	-	0.961065227813585	0.961065227813585	0.961065227813585	0.961065227813585	0.936105379201198	0.936105379201198	0.936105379201198	1.10620535722046	1	-2.4959848612387106
inclusion	K	alternative_last_exon	MOCS1	chr6:39909103-39909834	-	0.677108789963024	0.677108789963024	0.677108789963024	0.677108789963024	0.744117912873813	0.744117912873813	0.744117912873813	0.358069940567134	1	6.700912291078907
inclusion	K	alternative_last_exon	MOGS	chr2:74464723-74464895	-	0.982396838516613	0.982396838516613	0.982396838516613	0.982396838516613	0.983793183951147	0.983793183951147	0.983793183951147	0.0075841914567718	1	0.139634543453397
inclusion	K	alternative_last_exon	MON1A	chr3:49912012-49913219	-	0.952745446136876	0.952745446136876	0.952745446136876	0.952745446136876	0.95796140219825	0.95796140219825	0.95796140219825	0.0299578353929064	1	0.5215956061374101
inclusion	K	alternative_last_exon	MPI	chr15:74896326-74897010	+	0.942845115512509	0.942845115512509	0.942845115512509	0.942845115512509	0.951041322988161	0.951041322988161	0.951041322988161	0.121731727731003	1	0.819620747565196
inclusion	K	alternative_last_exon	MPPE1	chr18:11885044-11885675	-	0.263278998514109	0.263278998514109	0.263278998514109	0.263278998514109	0.194766287583292	0.194766287583292	0.194766287583292	0.96660024612811	1	-6.851271093081699
inclusion	K	alternative_last_exon	MPPE1	chr18:11906310-11908200	-	0.741780599921307	0.741780599921307	0.741780599921307	0.741780599921307	0.749000727449762	0.749000727449762	0.749000727449762	0.00812827310278408	1	0.7220127528455009
inclusion	K	alternative_last_exon	MPRIP	chr17:17161357-17164108	+	0.274604599049831	0.274604599049831	0.274604599049831	0.274604599049831	0.251567317443222	0.251567317443222	0.251567317443222	0.477742162067443	1	-2.3037281606608957
inclusion	K	alternative_last_exon	MPST	chr22:37019873-37023751	+	0.146029569274748	0.146029569274748	0.146029569274748	0.146029569274748	0.0852915448920063	0.0852915448920063	0.0852915448920063	1.4551704674443	1	-6.0738024382741695
inclusion	K	alternative_last_exon	MPST	chr22:37024811-37025001	+	0.0169130107111591	0.0169130107111591	0.0169130107111591	0.0169130107111591	0.00542008084495994	0.00542008084495994	0.00542008084495994	2.42255096373992	1	-1.149292986619916
inclusion	K	alternative_last_exon	MROH1	chr8:144200542-144220599	+	0.646115840421594	0.646115840421594	0.646115840421594	0.646115840421594	0.563216064705899	0.563216064705899	0.563216064705899	1.32292737724947	1	-8.289977571569494
inclusion	K	alternative_last_exon	MRPL20	chr1:1406347-1406908	-	0.0413471875081042	0.0413471875081042	0.0413471875081042	0.0413471875081042	0.041570642886825	0.041570642886825	0.041570642886825	0.000113205216166534	1	0.022345537872080712
inclusion	K	alternative_last_exon	MRPL3	chr3:131498278-131500429	-	0.970200025007729	0.970200025007729	0.970200025007729	0.970200025007729	0.984113207846686	0.984113207846686	0.984113207846686	1.08169508102947	1	1.391318283895714
inclusion	K	alternative_last_exon	MRPL35	chr2:86210614-86212425	+	0.659112592259063	0.659112592259063	0.659112592259063	0.659112592259063	0.572474050712685	0.572474050712685	0.572474050712685	1.17206073203715	1	-8.66385415463781
inclusion	K	alternative_last_exon	MRPL37	chr1:54216345-54218171	+	0.982011144722722	0.982011144722722	0.982011144722722	0.982011144722722	0.983703544577486	0.983703544577486	0.983703544577486	0.040629665410961	1	0.16923998547640906
inclusion	K	alternative_last_exon	MRPL43	chr10:100981544-100983754	-	0.599719907984693	0.599719907984693	0.599719907984693	0.599719907984693	0.628468483387305	0.628468483387305	0.628468483387305	0.225631848986495	1	2.874857540261196
inclusion	K	alternative_last_exon	MRPL9	chr1:151761553-151762104	-	0.954541193631475	0.954541193631475	0.954541193631475	0.954541193631475	0.973367906302911	0.973367906302911	0.973367906302911	1.78150881206238	1	1.882671267143607
inclusion	K	alternative_last_exon	MRPS27	chr5:72227276-72228265	-	0.0131082769069393	0.0131082769069393	0.0131082769069393	0.0131082769069393	0.0128862444928552	0.0128862444928552	0.0128862444928552	0.000807471667940263	1	-0.022203241408410124
inclusion	K	alternative_last_exon	MSL1	chr17:40129628-40131536	+	0.747689317265807	0.747689317265807	0.747689317265807	0.747689317265807	0.710990383534865	0.710990383534865	0.710990383534865	0.678952222004227	1	-3.6698933730942116
inclusion	K	alternative_last_exon	MTA1	chr14:105466579-105466706	+	0.983997002477115	0.983997002477115	0.983997002477115	0.983997002477115	0.968830686692193	0.968830686692193	0.968830686692193	1.65491109298091	1	-1.5166315784921949
inclusion	K	alternative_last_exon	MTAP	chr9:21854871-21859302	+	0.904378864973839	0.904378864973839	0.904378864973839	0.904378864973839	0.899112635650603	0.899112635650603	0.899112635650603	0.0316266598438233	1	-0.5266229323236047
inclusion	K	alternative_last_exon	MTCL1	chr18:8807061-8809447	+	0.130610761155117	0.130610761155117	0.130610761155117	0.130610761155117	0.152854611278382	0.152854611278382	0.152854611278382	0.0919193780358682	1	2.2243850123265023
inclusion	K	alternative_last_exon	MTHFD1L	chr6:150905762-150912667	+	0.044515480657192	0.044515480657192	0.044515480657192	0.044515480657192	0.0598868378585184	0.0598868378585184	0.0598868378585184	0.557071495973105	1	1.5371357201326408
inclusion	K	alternative_last_exon	MTHFD2	chr2:74198743-74205704	+	0.702311085881943	0.702311085881943	0.702311085881943	0.702311085881943	0.745957776168823	0.745957776168823	0.745957776168823	2.26164526540742	1	4.364669028687999
inclusion	K	alternative_last_exon	MTHFSD	chr16:86548112-86548463	-	0.133948459121591	0.133948459121591	0.133948459121591	0.133948459121591	0.17756554493277	0.17756554493277	0.17756554493277	0.49617586360398	1	4.361708581117901
inclusion	K	alternative_last_exon	MTRES1	chr6:107040231-107040380	+	0.225740658938062	0.225740658938062	0.225740658938062	0.225740658938062	0.163390485734329	0.163390485734329	0.163390485734329	1.3011542464003	1	-6.235017320373302
inclusion	K	alternative_last_exon	MTRF1L	chr6:152991322-152992856,chr6:152991417-152992856	-	0.929597629490412	0.929597629490412	0.929597629490412	0.929597629490412	0.906534216893007	0.906534216893007	0.906534216893007	0.400899522673171	1	-2.306341259740506
inclusion	K	alternative_last_exon	MTRR	chr5:7889276-7890260	+	0.0649136233098767	0.0649136233098767	0.0649136233098767	0.0649136233098767	0.0612292064516241	0.0612292064516241	0.0612292064516241	0.0124009462242611	1	-0.3684416858252595
inclusion	K	alternative_last_exon	MTURN	chr7:30135299-30146176	+	0.936756496386563	0.936756496386563	0.936756496386563	0.936756496386563	0.935099203487256	0.935099203487256	0.935099203487256	0.00291421821611948	1	-0.16572928993069524
inclusion	K	alternative_last_exon	MYL6	chr12:56160321-56161386	+	0.400603275803599	0.400603275803599	0.400603275803599	0.400603275803599	0.602925068561511	0.602925068561511	0.602925068561511	11.0227898560115	1	20.23217927579119
inclusion	K	alternative_last_exon	MYL6B	chr12:56155593-56155917	+	0.0368707037304407	0.0368707037304407	0.0368707037304407	0.0368707037304407	0.0296647193836419	0.0296647193836419	0.0296647193836419	0.363072496395034	1	-0.7205984346798799
inclusion	K	alternative_last_exon	MYO5A	chr15:52337885-52340195	-	0.157903246469946	0.157903246469946	0.157903246469946	0.157903246469946	0.0577463854864595	0.0577463854864595	0.0577463854864595	5.4377817205168	1	-10.015686098348649
inclusion	K	alternative_last_exon	MZT2A	chr2:131484219-131491875	-	0.982826561238679	0.982826561238679	0.982826561238679	0.982826561238679	0.982958000100724	0.982958000100724	0.982958000100724	0.000287478782411199	1	0.01314388620450302
